ID,oldID,NAME,RESPONSE,PREFEC,DISTRICT,PRBLOCK,INCUMB,TERM,PARTY,SEX,AGE,RESULT,Q1,Q2_1,Q2_2,Q2_3,Q3_1,Q3_2,Q3_3,Q4_1,Q4_2,Q4_3,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_13,Q9_14,Q9_15,Q9_16,Q9_17,Q9_18,Q9_19,Q9_20,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_14,Q12
771,538,à‰òeÅÅÉmÉuéq    ,1,27,11,58,3,1,1,2,62,4,2,3,1,6,6,11,2,5,1,3,4,3,1,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,5,4,2,4,1,1,1,5,1,4,1,1,2,2,2,2,2,2,2,4,2,3,3,4,3,2,2,2,3,3,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
772,539,ïΩñÏÅÅîéï∂      ,1,27,11,58,3,4,2,1,59,1,3,13,3,7,13,6,15,3,4,1,3,4,2,3,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,3,2,3,1,4,1,2,3,2,3,2,4,2,4,4,1,3,2,3,3,3,3,1,4,2,3,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
773,540,éRâ∫ÅÅãûéq      ,1,27,11,NA,1,0,4,2,54,4,4,15,9,14,15,9,14,2,3,1,3,3,3,4,3,3,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,3,1,5,5,5,5,1,5,5,5,5,5,5,1,3,3,3,5,1,1,3,5,5,1,2,4,5,4,3,5,3,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
774,987,éRì‡ÅÅçW        ,1,27,11,NA,1,0,11,1,37,4,4,1,3,6,1,3,6,3,4,1,2,3,3,3,3,3,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,2,1,1,1,1,3,1,2,1,1,1,2,2,2,3,3,5,4,2,1,3,3,5,5,4,1,1,4,1,1,1,5,5,0,0,50,50,25,50,0,0,0,0,0,50,51,51,1
775,541,ñkêÏÅÅímçé      ,1,27,12,58,3,3,1,1,57,4,3,3,9,6,11,6,7,5,1,2,4,3,1,3,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,2,2,2,3,2,4,2,2,3,3,3,2,3,2,3,3,4,3,4,3,3,4,2,5,2,2,3,3,3,2,3,3,60,60,60,60,60,60,10,10,5,10,20,20,50,50,4
776,542,íMè∞ÅÅêLìÒ      ,1,27,12,58,2,4,2,1,49,1,3,13,12,3,13,12,3,3,1,5,3,4,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,2,2,1,2,2,2,1,3,2,2,4,3,3,3,3,3,1,3,3,3,3,4,3,2,1,3,3,2,3,2,3,4,50,50,25,50,50,50,100,100,100,100,100,50,50,25,5
777,543,èdìcÅÅèâç]      ,1,27,12,NA,1,0,4,2,58,4,4,14,9,8,14,13,12,5,4,2,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1,3,3,5,5,1,5,3,5,5,5,5,3,3,3,4,5,1,1,3,5,4,1,3,3,5,3,3,5,3,5,1,5,5,20,10,0,0,10,10,10,0,0,0,0,0,10,2
778,988,ã{çËÅÅñÉî¸      ,1,27,12,NA,1,0,11,2,49,4,4,15,3,2,15,3,2,1,2,4,2,3,3,3,3,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,3,4,1,1,1,1,3,1,1,1,1,2,2,3,3,3,3,5,4,2,2,3,4,5,3,2,1,3,5,1,4,1,4,5,50,25,30,50,50,50,0,25,0,0,50,50,60,30,5
779,544,êºñÏÅÅÇ†Ç´ÇÁ    ,1,27,13,58,3,4,1,1,68,1,2,13,3,12,11,13,3,1,3,5,4,3,1,3,3,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,2,1,1,2,2,1,1,2,3,3,3,3,2,3,3,2,4,3,3,3,5,3,5,2,1,3,2,2,1,3,4,75,75,75,75,60,75,30,40,30,30,40,55,95,51,3
780,545,ãgà‰ÅÅâpèü      ,1,27,13,58,3,6,4,1,66,3,4,15,11,14,15,11,9,NA,NA,NA,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,3,2,1,5,3,5,5,1,5,1,5,5,5,5,1,2,3,5,5,2,1,3,5,5,1,3,1,5,3,3,5,5,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
781,546,îíêŒÅÅèÉéq      ,1,27,13,58,1,0,6,2,46,4,4,9,6,8,7,6,2,1,5,4,3,1,3,3,1,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,3,2,5,3,1,3,2,5,1,3,5,3,3,1,3,2,3,3,3,5,5,3,3,3,3,3,3,2,3,3,3,4,25,25,50,25,25,75,100,100,100,100,75,50,50,50,3
782,989,ê∂ìcÅÅíqêÁ      ,1,27,13,NA,1,0,11,1,29,4,3,3,1,6,6,1,3,1,2,3,2,3,3,3,3,3,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,5,2,1,1,1,3,1,1,1,1,1,1,3,2,3,3,5,5,3,1,3,3,4,3,4,1,2,4,2,2,1,5,4,5,0,30,50,60,65,0,50,0,0,0,50,75,75,1
783,547,íJî®ÅÅçF        ,1,27,14,58,3,4,1,1,61,3,2,15,3,13,15,9,3,5,3,1,4,2,1,3,2,2,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,1,3,1,2,1,3,1,2,3,1,5,1,3,2,3,2,3,3,3,3,2,4,3,2,1,2,2,5,3,1,4,4,100,100,50,100,100,100,50,50,50,50,50,50,100,100,2
784,548,í∑îˆÅÅåh        ,1,27,14,58,1,0,2,1,46,1,3,7,8,3,12,7,2,3,2,1,3,4,3,2,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,1,1,3,2,2,2,1,3,1,2,2,2,4,2,3,2,3,3,2,3,2,3,3,4,2,3,3,2,3,2,2,3,3,4,10,40,45,25,10,50,80,75,80,70,75,55,55,50,3
785,549,ñÏëÚÅÅóœè∫      ,1,27,14,NA,1,0,4,1,60,4,4,3,9,8,7,2,8,2,1,4,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,3,1,5,3,5,5,1,3,5,5,5,5,5,1,3,2,5,5,3,1,3,5,5,1,3,5,5,3,3,5,4,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
786,990,ñkå˚ÅÅã`ñæ      ,1,27,14,NA,1,0,11,1,59,4,3,3,1,6,2,3,1,5,1,2,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,5,1,5,1,1,1,1,1,1,1,1,1,1,3,3,3,1,5,3,1,1,3,3,3,5,1,1,1,5,1,1,1,5,5,60,0,60,50,50,40,40,50,0,20,20,70,70,30,1
787,1083,éOëÓÅÅîé        ,1,27,14,NA,1,0,12,1,59,4,3,15,6,14,15,6,14,4,5,2,2,3,3,3,3,2,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,3,3,1,2,1,5,1,5,1,1,1,2,1,2,2,4,5,3,5,5,1,1,5,2,1,3,1,2,2,1,1,2,5,90,60,50,5,60,50,5,5,5,0,40,40,60,30,4
788,550,í|ñ{ÅÅíºàÍ      ,1,27,15,58,3,4,1,1,68,3,2,3,7,9,2,3,9,1,3,5,4,3,1,3,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,5,1,2,5,4,2,1,4,1,1,2,2,4,1,2,1,2,5,4,4,4,4,3,3,2,2,2,2,3,4,2,3,3,3,100,100,100,100,100,100,0,0,0,0,0,0,100,100,1
789,551,ëÂíJÅÅå[        ,1,27,15,58,1,0,2,1,38,1,4,12,4,13,3,4,12,1,5,3,3,4,3,3,2,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,5,1,2,4,1,1,2,2,4,1,2,2,1,3,3,2,2,4,3,1,3,2,3,4,4,1,2,1,3,2,4,3,3,4,2,0,50,50,50,25,50,100,100,100,75,75,75,70,20,1
790,552,íÜñÏÅÅçDîé      ,1,27,15,NA,1,0,4,1,65,4,3,14,8,4,12,14,13,3,5,1,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,3,1,3,3,5,5,1,5,3,4,5,5,5,2,3,3,4,5,3,1,2,5,3,2,2,5,5,4,3,5,4,4,2,3,25,25,25,25,25,25,25,25,25,25,25,25,25,25,3
791,991,ë∫è„ÅÅèré˜      ,1,27,15,NA,1,0,11,1,52,4,4,15,3,14,3,15,4,3,4,1,2,2,3,3,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,1,1,1,3,1,1,1,1,1,3,3,3,3,3,5,5,2,1,2,5,3,3,1,1,3,3,1,1,1,5,5,5,0,30,30,30,30,0,0,0,0,30,50,50,50,1
792,553,êXéRÅÅç_çs      ,1,27,16,58,1,0,2,1,37,1,3,12,13,6,12,13,6,5,3,4,3,4,3,3,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,4,1,1,4,3,2,3,2,4,2,2,4,2,4,2,3,3,5,4,1,2,3,4,3,3,2,1,5,3,3,4,5,5,2,4,49,49,49,49,49,49,75,75,75,75,75,50,50,49,3
793,554,ñkë§ÅÅàÍóY      ,1,27,16,NA,3,6,3,1,55,4,2,3,9,15,3,9,15,3,5,2,1,3,4,3,3,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,1,2,1,5,1,5,1,3,5,3,5,3,3,1,4,1,5,1,3,3,3,2,2,3,5,3,3,4,3,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
794,555,ä›è„ÅÅò`ï∂é˜    ,1,27,16,NA,1,0,4,1,63,4,3,3,9,11,11,5,3,1,4,5,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,5,4,5,5,1,5,4,5,5,5,5,2,2,1,5,5,5,1,2,5,4,1,2,2,5,2,3,5,5,5,1,4,0,0,10,0,0,10,10,10,0,10,0,0,0,0,2
795,992,íÜêÏÅÅã`âq      ,1,27,16,NA,1,0,11,1,49,4,4,15,14,3,8,14,3,4,1,5,2,3,3,3,3,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,3,3,3,1,1,1,5,1,1,1,1,3,3,3,3,3,3,5,3,3,1,2,3,5,3,1,1,1,3,2,2,1,3,5,0,0,0,10,50,50,0,10,0,0,0,10,90,0,5
796,556,â™â∫ÅÅêMéq      ,1,27,17,58,3,2,1,2,69,4,2,7,8,9,15,6,5,3,1,5,4,2,1,3,3,2,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5,1,1,1,1,2,4,1,4,1,2,2,1,4,2,4,2,4,2,2,5,2,3,3,4,2,3,2,2,2,2,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
797,557,í“ÅÅåb          ,1,27,17,58,2,1,2,1,60,1,4,3,2,4,2,4,14,3,5,1,3,4,3,3,2,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5,1,1,4,2,5,5,1,5,4,5,5,5,5,1,5,1,5,5,3,1,1,5,5,1,3,1,5,5,3,5,5,5,3,3,0,0,0,0,0,0,70,70,80,80,0,0,0,0,2
798,559,êºë∫ÅÅê^åÂ      ,1,27,17,58,3,5,10,1,60,4,3,15,15,3,15,15,1,1,5,3,1,3,2,3,3,3,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,4,1,3,3,1,1,1,5,1,1,1,1,1,4,2,3,1,2,3,4,5,5,1,1,5,1,5,2,1,3,2,3,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
799,558,ç‚ñ{ÅÅè˜éü      ,1,27,17,NA,1,0,4,1,61,4,3,14,6,8,14,6,8,2,1,5,3,3,3,4,3,3,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,2,2,1,5,1,5,5,1,5,5,5,5,5,5,1,1,1,5,5,1,1,3,5,5,1,3,5,5,5,3,5,5,5,1,3,50,50,50,50,50,50,50,50,50,50,50,50,50,50,2
800,560,íÜéRÅÅëæòY      ,1,27,18,NA,3,7,1,1,84,4,2,3,8,14,14,1,8,5,2,1,4,3,1,3,3,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,2,1,2,1,3,1,2,2,2,4,3,2,2,2,3,2,3,2,3,3,3,2,3,2,2,4,5,5,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
801,561,íÜêÏÅÅé°        ,1,27,18,58,2,1,2,1,57,1,3,15,9,6,15,13,12,1,3,4,3,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,3,3,1,3,1,3,3,3,5,3,3,3,3,3,1,1,3,3,3,1,1,2,3,4,3,3,5,3,3,3,0,50,25,0,0,50,75,75,75,75,75,50,50,25,2
802,562,ëÂíÀÅÅçNé˜      ,1,27,18,NA,1,0,4,1,41,4,3,8,7,9,8,7,9,1,2,5,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2,2,1,5,2,5,5,1,5,5,5,5,5,5,2,3,3,5,5,3,1,3,5,5,1,3,5,5,3,3,5,3,5,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3
803,993,êºêÏÅÅñL        ,1,27,18,NA,1,0,11,1,45,4,3,1,3,15,15,14,3,1,3,4,2,2,3,3,3,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,5,1,1,1,1,2,1,2,1,1,2,2,3,3,3,3,5,3,2,1,3,5,3,3,4,1,3,3,2,2,1,5,5,50,25,50,50,50,50,40,50,30,25,50,60,60,50,1
804,563,èºòQÅÅåíélòY    ,1,27,19,58,3,3,1,1,62,4,1,3,1,8,1,6,3,1,2,5,4,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,5,1,1,1,1,1,3,2,1,3,1,3,4,3,2,2,1,1,2,1,2,2,3,5,1,4,1,1,3,3,1,1,3,4,75,50,0,50,25,50,0,0,0,0,25,0,0,0,3
805,564,í∑à¿ÅÅñL        ,1,27,19,58,3,2,2,1,40,1,3,12,7,13,4,6,7,3,5,1,3,4,3,3,2,2,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,3,3,2,2,1,3,1,2,3,2,5,3,4,3,4,4,1,3,2,3,4,3,2,2,4,1,3,2,5,1,4,4,1,40,10,20,50,30,90,90,70,60,80,50,60,40,4
806,565,òaãCÅÅñL        ,1,27,19,NA,1,0,4,1,67,4,4,9,8,6,5,6,8,2,1,5,3,3,3,4,3,3,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,2,2,1,5,5,5,5,1,5,3,5,5,5,5,1,2,4,5,5,1,1,4,5,5,2,1,1,5,3,3,5,4,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
807,994,ñLìcÅÅó≤ãv      ,1,27,19,NA,1,0,11,1,36,4,3,15,3,6,15,3,6,3,4,2,2,3,3,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,1,3,1,1,1,1,1,3,3,3,3,4,5,3,3,1,3,3,3,2,3,1,3,3,3,3,1,3,3,0,0,50,50,50,50,0,0,0,0,0,50,50,0,1
808,566,ê∑éRÅÅê≥êm      ,1,28,1,58,3,1,1,1,55,4,2,3,11,8,15,11,15,1,5,3,4,2,1,3,3,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,2,1,2,2,1,2,1,1,1,1,4,2,1,1,3,1,2,1,1,3,3,2,2,2,1,1,3,1,2,1,5,5,60,100,75,25,25,75,0,50,0,0,25,25,25,25,3
809,567,à‰åÀÅÅê≥é}      ,1,28,1,58,1,0,2,2,43,1,3,3,9,7,9,13,6,5,1,3,3,4,3,2,2,2,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,5,1,1,5,3,3,3,1,4,3,3,4,4,4,3,2,3,5,3,1,1,4,4,5,3,2,1,5,1,2,5,5,4,2,4,10,40,60,10,10,30,80,100,80,90,90,40,50,10,2
810,568,ñ°å˚ÅÅèrîV      ,1,28,1,NA,1,0,4,1,39,4,4,9,8,14,9,8,14,1,2,5,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2,3,1,5,4,5,5,1,5,2,5,5,5,5,1,2,3,5,5,3,1,3,5,5,1,2,4,5,4,3,5,4,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
811,995,ñäéRÅÅåíìÒ      ,1,28,1,NA,1,0,11,1,52,4,4,1,3,14,3,14,6,3,4,1,2,3,3,3,3,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,3,2,1,1,1,2,1,1,1,1,1,2,3,2,2,3,5,3,3,1,2,4,5,4,1,3,2,4,1,1,1,5,4,10,5,20,40,45,35,7,10,5,5,35,40,35,10,3
812,569,å¥ÅÅòaî¸        ,1,28,1,NA,1,0,12,2,59,4,4,9,15,14,9,15,14,1,2,NA,3,3,3,2,1,3,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,3,1,5,3,5,5,1,5,3,5,5,5,5,2,3,3,4,5,1,1,3,5,3,1,1,2,5,3,2,5,5,3,2,3,25,25,25,25,25,25,25,25,25,25,25,25,25,0,NA
813,570,å¸éRÅÅçDàÍ      ,1,28,2,58,1,0,2,1,51,1,4,13,3,12,13,7,9,3,4,5,3,4,2,3,2,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,1,1,3,3,2,3,1,2,1,2,2,2,4,1,3,3,5,3,1,5,4,4,3,3,3,1,4,2,3,3,3,4,3,3,0,10,10,0,0,20,100,100,100,100,100,0,10,10,4
814,571,ê‘âHÅÅàÍâ√      ,1,28,2,NA,3,5,3,1,50,4,2,3,8,6,3,15,6,1,2,3,2,3,4,3,3,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,3,1,1,5,1,3,1,1,4,2,5,3,3,3,5,4,5,1,2,3,3,5,1,5,5,1,4,3,1,5,2,5,100,75,100,50,75,75,0,50,0,0,50,50,100,75,3
815,572,à‰ë∫ÅÅçOéq      ,1,28,2,NA,1,0,4,2,62,4,4,3,9,8,14,9,8,1,2,5,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2,3,1,5,4,5,5,1,5,2,5,5,5,5,1,2,3,5,5,3,1,3,5,5,1,2,4,5,4,3,5,4,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
816,996,í|ì‡ÅÅímçO      ,1,28,2,NA,1,0,11,1,45,4,4,1,3,12,3,1,2,1,3,2,2,3,3,3,3,2,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,4,2,2,1,1,5,1,2,2,1,1,1,3,3,4,3,5,5,1,1,2,4,5,4,1,1,2,4,1,1,1,5,5,25,25,20,20,25,25,15,20,10,0,20,50,60,50,5
817,573,ä÷ÅÅñFçO        ,1,28,3,58,3,1,1,1,43,4,2,7,9,3,7,9,3,1,3,5,4,NA,1,NA,NA,NA,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,5,5,3,5,2,4,1,3,1,2,3,2,5,3,2,2,3,5,4,3,3,2,2,3,3,4,2,2,3,4,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
818,574,ìyîÏÅÅó≤àÍ      ,1,28,3,58,3,6,2,1,69,1,4,3,7,8,15,6,8,1,2,5,3,4,3,3,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,5,1,1,3,4,5,5,5,5,3,5,5,2,5,2,3,3,2,5,1,1,3,5,5,1,1,1,5,5,1,5,4,2,5,2,25,25,25,25,10,10,100,100,85,100,50,50,25,0,2
819,575,ã‡ìcÅÅïÙê∂      ,1,28,3,58,1,0,4,1,43,4,4,8,9,14,8,6,14,1,2,5,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2,3,1,5,4,5,5,1,5,2,5,5,5,5,1,2,3,5,5,3,1,3,5,5,1,2,4,5,4,3,5,4,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,997,êXñ{ÅÅåâ        ,1,28,3,NA,1,0,11,1,52,4,4,1,3,14,1,3,14,3,4,1,2,3,3,3,3,3,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,3,2,4,2,1,1,1,4,1,2,1,1,1,2,3,3,3,3,5,4,2,1,2,3,4,4,2,1,2,5,2,2,1,5,5,40,10,50,50,70,50,10,10,10,10,70,70,75,75,1
821,1092,çïç]ÅÅåìéi      ,1,28,3,NA,1,0,12,1,53,4,3,15,6,8,15,6,8,5,3,1,3,2,3,3,2,2,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,3,3,2,3,4,1,4,2,4,3,4,4,2,3,3,4,2,3,2,3,3,3,2,3,2,5,3,3,3,3,4,3,3,48,51,50,48,48,50,50,50,48,51,48,51,51,48,3
822,NA,éRñ{ÅÅê≥ê∞,0,28,3,NA,1,0,12,1,53,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
823,576,à‰è„ÅÅäÏàÍ      ,1,28,4,NA,3,7,1,1,76,4,2,3,5,6,5,12,3,1,3,2,4,2,1,3,3,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,1,3,1,1,1,1,2,1,3,2,3,5,NA,3,3,3,3,2,5,3,2,3,5,3,1,3,2,3,3,1,1,3,3,50,60,50,50,50,60,30,50,0,15,50,30,50,30,3
824,577,çÇã¥ÅÅè∫àÍ      ,1,28,4,58,1,0,2,1,44,1,3,2,12,13,15,12,1,1,3,5,3,4,3,3,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,3,3,3,3,1,5,1,3,5,5,3,2,2,3,5,5,2,1,3,3,3,5,2,1,3,2,2,5,2,5,3,5,0,0,0,0,0,0,100,100,100,100,100,50,80,0,2
825,998,ç≤ì°ÅÅó€        ,1,28,4,NA,1,0,11,1,32,4,3,3,1,14,3,1,14,3,4,1,2,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,4,2,2,1,1,4,1,2,1,1,1,1,4,2,4,3,5,5,1,1,3,2,1,3,2,2,2,4,3,4,1,4,4,25,0,50,40,50,40,20,25,0,20,30,50,50,30,1
826,578,êŒå¥ÅÅèCéO      ,1,28,4,NA,1,0,12,1,58,4,2,3,2,12,3,2,12,5,1,NA,2,2,2,3,3,2,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,3,3,4,4,4,2,2,5,2,1,1,1,2,1,1,1,2,3,50,50,50,50,47,50,47,45,40,40,50,47,50,50,5
827,1107,äOéRÅÅçÇéj      ,1,28,4,NA,1,0,12,1,61,4,4,12,14,4,12,1,6,4,1,5,3,2,3,2,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,NA,1,1,1,1,2,5,1,5,1,5,1,1,1,5,4,4,5,2,1,5,1,2,4,1,2,2,2,0,30,43,5,0,70,87,90,87,100,89,76,77,59,5
828,579,íJÅÅåˆàÍ        ,1,28,5,58,3,2,1,1,56,3,3,3,15,2,3,15,2,NA,NA,NA,4,2,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,2,1,2,2,4,1,1,3,2,5,2,2,1,2,2,2,3,2,2,2,3,2,2,2,2,2,5,3,1,2,4,55,80,60,55,55,60,25,35,20,15,30,50,50,25,4
829,580,äÅå¥ÅÅçNçO      ,1,28,5,58,2,1,2,1,52,1,4,12,5,8,9,5,12,4,3,1,3,4,3,3,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,5,1,1,2,3,1,4,1,3,1,2,2,2,4,2,4,2,4,5,1,1,3,2,4,4,1,1,5,1,2,4,2,3,3,4,0,0,25,0,0,0,100,100,100,100,75,75,75,0,2
830,999,ä€â™ÅÅê^êü      ,1,28,5,NA,1,0,11,2,51,4,3,3,15,1,8,NA,NA,1,NA,NA,2,3,3,3,3,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,3,3,2,3,1,1,3,1,1,1,1,1,3,4,3,1,3,5,3,3,2,3,3,5,4,2,3,3,3,2,1,1,4,3,50,25,25,50,50,50,25,25,25,25,25,25,50,25,5
831,581,ñÿî“ÅÅéi        ,1,28,6,58,3,1,1,1,50,4,2,3,15,12,15,3,11,1,5,3,4,3,1,3,3,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,1,1,1,1,3,1,2,2,2,2,3,3,3,3,2,3,2,3,5,3,3,3,4,2,2,4,3,3,2,2,1,3,3,50,50,50,50,50,50,50,50,50,50,50,50,50,50,4
832,582,ésë∫ÅÅç_àÍòY    ,1,28,6,58,3,2,2,1,44,1,3,13,8,4,15,12,1,5,4,1,2,4,3,3,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,1,2,2,2,3,2,2,2,3,1,3,3,2,2,4,3,2,3,3,5,3,5,3,2,2,2,2,3,3,2,3,4,25,50,65,5,15,75,95,80,85,85,90,55,90,10,4
